datetime,temp,humidity,precip,windspeed,sealevelpressure,solarradiation
2021-11-22,3.8,80.8,0.01,13.3,1022.1,54.8
2021-11-23,4.7,93.9,0.644,12.9,1026,11.5
2021-11-24,6.9,91.8,0.951,9.7,1022.4,19.8
2021-11-25,4.5,77.7,0,11.4,1009.8,14.5
2021-11-26,4.4,76.5,0,11.8,999,40.4
2021-11-27,1.9,85.3,4.709,10.3,992.6,18.5
2021-11-28,1.8,91.3,0.523,6.9,996.6,46.5
2021-11-29,2.2,91.3,0.994,12.8,1002.2,16.7
2021-11-30,3.4,85,5.574,23.6,999.7,8.3
2021-12-01,5.6,84.4,4.676,18.8,993.4,7.9
2021-12-02,2.6,69.3,0.336,25.7,995.8,54.2
2021-12-03,0.8,77.1,0.056,17.4,1007.2,39.5
2021-12-04,1.5,91.5,0.779,13.1,1000.7,9.9
2021-12-05,0.7,94.3,3.188,7.3,1004.2,7.3
2021-12-06,0.8,89,0.033,8.8,1014.8,18.1
2021-12-07,-0.4,89.2,0,14,1012.3,15.5
2021-12-08,-0.1,83.7,0,19.1,1006.3,18.6
2021-12-09,-1.1,89.1,2.038,9.6,1006.2,4.5
2021-12-10,-0.2,95.3,1.909,7,1000.7,5.6
2021-12-11,-0.6,96.2,0,6.8,1013.2,12.1
2021-12-12,0.6,94.1,0.393,9.6,1022.9,14.6
2021-12-13,6.8,98.2,1.682,7.6,1025.6,9.8
2021-12-14,7.4,91.8,0.54,10.4,1026.1,13.2
2021-12-15,8.5,90.3,0,11.6,1028.8,11.1
2021-12-16,7.6,88.1,0.095,16.6,1033,15.9
2021-12-17,5.4,85.9,0,17.3,1036.9,9.5
2021-12-18,5.8,92.1,0.244,15,1033.9,10.3
2021-12-19,6.2,86.9,4.032,23.8,1021.9,11.8
2021-12-20,1.3,84.5,0,14,1024.5,35.9
2021-12-21,0.6,90.3,0.062,8.1,1026.6,10.2
2021-12-22,-0.5,82.2,0,8,1027.1,39.4
2021-12-23,-1.3,86,3.272,10.6,1012.3,12.9
2021-12-24,2.2,92.7,10.625,15.8,1000,9
2021-12-25,-5.6,80.1,0,5.1,1013.4,46.3
2021-12-26,-6.9,78.8,0,9.1,1015,42.7
2021-12-27,-4.1,76.4,0,15.2,1008.8,19.6
